ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
36006383384,windmwt,,,Toby Carvery,en,,,Church Road,en,Straight Road,en,,,opp,en,SE,E0055224,Old Windsor,,,,,,,0,U,498471,174676,-0.583933012,51.4625035,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006462463,windpjw,,,Primary School,en,,,Poulcott,en,Welley Road,en,,,Opp,en,N,E0053892,Wraysbury,,,,,,,0,U,500021,174130,-0.56178303,51.45732421,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,2,rev,act
36006457457,windpjd,,,Park Avenue,en,,,Park Avenue,en,Welley Road,en,,,Opp,en,SW,E0043303,Sunnymeads,,,,,,,0,U,500042,175106,-0.561205041,51.46609346,BCT,MKD,OTH,,Not in Use,en,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006457458,windpjg,,,Park Avenue,en,,,Park Avenue,en,Welley Road,en,,,nr,en,NE,E0043303,Sunnymeads,,,,,,,0,U,500004,175045,-0.561769134,51.46555186,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,2,rev,act
36006497497,windtaj,,,Moores Lane,en,,,Moores Lane,en,Eton Wick Road,en,,,opp 53,en,SE,E0043266,Eton Wick,,,,,,,0,U,494556,178592,-0.639223601,51.49837106,BCT,MKD,OTH,,,,65,2004-04-29T00:00:00,2007-03-07T00:00:00,1,rev,act
36006499499,windtam,,,Colenorton Crescent,en,,,Boveney New Road,en,Colenorton Crescent,en,,,o/s 51,en,E,E0043266,Eton Wick,,,,,,,0,U,494452,178819,-0.640660668,51.50042891,BCT,MKD,TIP,,,,65,2004-04-29T00:00:00,2008-03-24T00:00:00,1,rev,act
36006002038,winapmt,,,Belmont Drive,en,,,Belmont Park Avenue,en,Belmont Road,en,,,opp,en,W,E0055222,Maidenhead,,,,,,,0,U,487857,181646,-0.734942653,51.52690377,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-06-10T00:00:00,2,rev,act
36006002045,winapmw,,,Farm Road Shops,en,,,St Margarets Road,en,Farm Road,en,,,o/s,en,SW,E0055222,Maidenhead,,,,,,,0,U,486564,181340,-0.753651443,51.52435247,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2013-10-14T15:23:42,2,rev,act
36006376376,windmtw,,,Grove Road,en,,,Jn Grove Road,en,Frances Road,en,,,Opp,en,SW,N0076684,Windsor,,,,,,,0,U,496764,176276,-0.608059289,51.47717973,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2015-01-15T08:51:27,2,rev,act
36006376377,windmwa,,,Grove Road,en,,,Kings Road,en,Frances Road,en,,,N-bound,en,NE,N0076684,Windsor,,,,,,,0,U,496807,176351,-0.607419787,51.47784655,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006459459,windpjm,,,The Drive,en,,,The Drive,en,Welley Road,en,,,opp,en,S,E0043303,Sunnymeads,,,,,,,0,U,500009,174779,-0.561772344,51.46315999,BCT,MKD,OTH,,Not in Use,en,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006283284,windjpd,,,Bartletts Lane,en,,,Bartletts Lane,en,Moneyrow Green,en,,,adj,en,NE,E0043287,Moneyrow Green,,,,,,,0,U,489163,177340,-0.717209179,51.48799186,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006397397,windpdw,,,Pelling Hill,en,,,Pelling Hlll,en,Burfield Road,en,,,adj,en,NW,E0055224,Old Windsor,,,,,,,0,U,498680,173573,-0.581232924,51.45255253,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,2,rev,act
36006461461,windpjt,,,Hill View Road,en,,,Hill View Road,en,Welley Road,en,,,adj,en,N,E0053892,Wraysbury,,,,,,,0,U,500013,174480,-0.561799263,51.46047166,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006500500,windtap,,,Tilstone Avenue,en,,,Tilstone Avenue,en,Eton Wick Road,en,,,opp 156,en,W,E0043266,Eton Wick,,,,,,,0,U,494444,178603,-0.640833638,51.49848863,BCT,MKD,OTH,,,,65,2004-04-29T00:00:00,2007-03-07T00:00:00,1,rev,act
36006500501,windtat,,,Tilstone Avenue,en,,,Boveney New Road,en,ETON WICK ROAD,en,,,o/s 69,en,W,E0043266,Eton Wick,,,,,,,0,U,494409,178637,-0.641328608,51.4988001,BCT,MKD,OTH,,,,65,2004-04-29T00:00:00,2014-11-27T09:00:36,2,rev,act
36006002053,winapta,,,Windsor Castle PH,en,,,Raymond Road,en,St Marks Road,en,,,adj,en,W,E0055222,Maidenhead,,,,,,,0,U,487919,181163,-0.734169547,51.52255233,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,3,rev,act
36006002054,winaptd,,,Castle Hill,en,,,Boyndon Road,en,Bath Road,en,,,W-bound,en,SW,E0055222,Maidenhead,,,,,,,0,U,487953,181116,-0.733691333,51.52212455,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,4,rev,act
36006372372,windmtg,,,Trevelyan School,en,,,Bolton Road,en,St Leonards Road,en,,,opp,en,E,N0076684,Windsor,,,,,,,0,U,496123,175604,-0.617468934,51.47124835,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006235235,windgpm,,,King Edward VII Hospital,en,,,Hospital,en,St Leonards Road,en,,,o/s,en,S,N0076684,Windsor,,,,,,,0,U,496267,175866,-0.615325064,51.47357899,BCT,MKD,TIP,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006640641,windtmj,,,Station Hill,en,,,Station Hill,en,High Street,en,,,adj,en,W,E0057282,Ascot,,,,,,,1,U,492159,168808,-0.676290613,51.41081682,BCT,MKD,TIP,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006650650,windtmp,,,Heatherwood Hospital - east,en,,,Heatherwood Roundabout,en,High Street,en,,,opp,en,E,E0057282,Ascot,,,,,,,0,U,491461,168849,-0.686313325,51.41129826,BCT,MKD,TIP,,,,65,2006-04-05T00:00:00,2007-03-07T00:00:00,2,rev,act
36006285285,windjpg,,,Holyport Green,en,,,Langworthy Lane,en,Moneyrow Green,en,,,nr,en,SW,E0043287,Moneyrow Green,,,,,,,0,U,489263,177651,-0.715690764,51.49077175,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006459460,windpjp,,,The Drive,en,,,The Drive,en,Welley Road,en,,,adj,en,N,E0043303,Sunnymeads,,,,,,,0,U,500001,174745,-0.56189707,51.46285578,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,2,rev,act
36006381381,windmwj,,,Clayhall Lane roundabout,en,,,Clayhall Lane,en,Albert Road,en,,,W-bound,en,NW,E0055224,Old Windsor,,,,,,,0,U,498165,174926,-0.588267006,51.46480379,BCT,MKD,OTH,,,,65,2005-10-18T00:00:00,2007-03-07T00:00:00,1,rev,act
36006381382,windmwm,,,Clayhall Lane roundabout,en,,,Clayhall Lane,en,Straight Road,en,,,S-bound,en,SE,E0055224,Old Windsor,,,,,,,0,U,498295,174957,-0.586387607,51.46505991,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006304304,windjwg,,,Winton House,en,,,Recreation Ground,en,Dedworth Road,en,,,opp,en,E,N0076682,Clewer,Windsor,,,,,,1,U,495041,176450,-0.632814828,51.47903556,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006343343,windmpj,,,Bell View,en,,,Clewer Hill Road,en,Bell View,en,,,o/s 47,en,SW,N0076682,Clewer,Windsor,,,,,,0,U,494636,175929,-0.638784397,51.47442013,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2008-03-24T00:00:00,1,rev,act
36006350350,windmpm,,,Prince Albert PH,en,,,Clewer Hill Road,en,Winkfield Road,en,,,o/s 14,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,495143,175504,-0.631600938,51.4705149,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006350351,windmpt,,,Prince Albert PH,en,,,Clewer Hill Road,en,Winkfield Road,en,,,Opp,en,SW,N0076682,Clewer,Windsor,,,,,,0,U,495184,175507,-0.631010028,51.47053498,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2015-01-12T17:05:49,2,rev,act
36006247247,windgwd,,,Foster Avenue,en,,,Clewer Hill Road,en,Foster Avenue,en,,,o/s 2,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,494326,176071,-0.643208687,51.47574827,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006352352,windmpw,,,Woodland Avenue,en,,,Woodland Avenue,en,Winkfield Road,en,,,o/s 26,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,494868,175351,-0.635599973,51.4691857,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006353353,windmta,,,St Leonards Hill,en,,,Woodland Avenue,en,Winkfield Road,en,,,opp,en,SW,N0076682,Clewer,Windsor,,,,,,0,U,494783,175267,-0.636845825,51.46844486,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006353354,windmtd,,,St Leonards Hill,en,,,St Leonards Hill,en,Winkfield Road,en,,,adj,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,494703,175210,-0.638012451,51.46794586,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,2,rev,act
36006001249,winapat,,,Racecourse,en,,,Allotments,en,Maidenhead Road,en,,,opp 143,en,E,N0076682,Clewer,Windsor,,,,,,0,U,495226,177060,-0.629987392,51.48448772,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2008-03-24T00:00:00,1,rev,act
36006249250,windgwm,,,Camm Avenue,en,,,Camm Avenue,en,Foster Avenue,en,,,adj,en,SW,N0076682,Clewer,Windsor,,,,,,0,U,494219,175910,-0.64479178,51.47431885,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006251251,windgwp,,,Piner Cottages,en,,,Wolf Lane,en,Foster Avenue,en,,,W-bound,en,W,N0076682,Clewer,Windsor,,,,,,0,U,494138,175880,-0.64596568,51.47406265,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2010-07-26T00:00:00,3,rev,act
36006252252,windgwt,,,Keepers Farm Close,en,,,Keepers Farm Close,en,Wolf Lane,en,,,opp,en,SW,N0076682,Clewer,Windsor,,,,,,0,U,494106,175929,-0.646413252,51.47450843,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006002166,winapwj,,,Queen Street,en,,,York Road,en,Queen Street,en,,,o/s 105,en,SW,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488838,180907,-0.720991503,51.52010748,BCT,MKD,OTH,,,,65,2004-04-22T00:00:00,2015-01-22T14:03:37,2,rev,act
36006002414,,,,Queen Street,en,,,High Street,en,Queen Street,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488878,181183,-0.720345618,51.52258221,TXR,,,,,,65,2004-05-24T00:00:00,2013-10-09T09:59:49,2,rev,act
36006002372,,,,Maidenhead Rail Station,en,,,Courtlands,en,Shoppenhangers Road,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488750,180685,-0.722315324,51.5181257,TXR,,,,,,65,2004-06-03T00:00:00,2013-10-09T10:03:17,3,rev,act
36006001002,winamgw,,,Maidenhead Railway Station,en,,,Courtlands,en,Shoppenhangers Road,en,,,opp,en,SW,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488760,180686,-0.72217099,51.51813312,BCT,MKD,TIP,,,,65,2004-06-03T00:00:00,2007-12-17T00:00:00,3,rev,act
36006001003,winamja,,,Grenfell Place,en,,,Grenfell Place,en,Grenfell Road,en,,,W-bound,en,W,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488729,180818,-0.722584455,51.51932455,BCT,MKD,TIP,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,3,rev,act
36006001001,winamgt,,,Maidenhead Railway Station,en,,,Courtlands,en,Shoppenhangers Road,en,,,o/s,en,NE,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488740,180692,-0.722457646,51.51819019,BCT,MKD,OTH,,,,65,2004-06-03T00:00:00,2007-12-17T00:00:00,3,rev,act
36006002009,winapjm,,,Avery Dennison,en,,,Switchback Road South,en,Gardner Road,en,,,o/s,en,W,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487906,182807,-0.733947058,51.53733263,BCT,MKD,OTH,,,,65,2005-10-18T00:00:00,2007-03-07T00:00:00,2,rev,act
36006002014,winapjp,,,Furze Platt Station,en,,,Queensway,en,Harrow Lane,en,,,opp,en,W,E0043271,Furze Platt,Maidenhead,,,,,,0,U,488228,182275,-0.729438764,51.53250021,BCT,MKD,OTH,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,3,rev,act
36006002408,wingamj,,,Cranbrook Drive East End,en,,,Cranbrook Drive,en,Furze Platt Road,en,,,opp,en,NE,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487148,182628,-0.744917474,51.53584094,BCT,CUS,OTH,,,,65,2006-07-14T00:00:00,2007-02-07T00:00:00,2,rev,act
36006001005,winamjd,,,The Golden Harp,en,,,St Peters Road,en,Furze Platt Road,en,,,opp,en,SE,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487609,182612,-0.738276608,51.53562585,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,2,rev,act
36006001007,winadag,,,Brompton Drive,en,,,Brompton Drive,en,CRANBROOK DRIVE,en,,,opp,en,S,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487209,182557,-0.744055784,51.53519329,BCT,CUS,OTH,,,,65,2004-04-20T00:00:00,2015-01-06T16:22:28,3,rev,act
36006001008,winadaj,,,Dorchester Close,en,,,Balmoral,en,Cranbrook Drive,en,,,adj,en,NW,E0043271,Furze Platt,Maidenhead,,,,,,0,U,486803,182223,-0.749990027,51.53225337,BCT,CUS,OTH,,,,65,2004-04-20T00:00:00,2015-01-06T16:27:42,5,rev,act
36006235236,windgpt,,,King Edward VII Hospital,en,,,Hospital,en,St Leonards Road,en,,,opp,en,N,N0076684,Windsor,,,,,,,0,U,496259,175878,-0.615436948,51.47368821,BCT,MKD,TIP,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,2,rev,act
36006237237,windgpw,,,Imperial Court,en,,,Peel Close,en,St Leonards Road,en,,,opp,en,W,N0076684,Windsor,,,,,,,0,U,495539,175601,-0.625875224,51.47132018,BCT,MKD,OTH,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,2,rev,act
36006002059,winaptg,,,Newlands Drive,en,,,Newlands Drive,en,Bath Road,en,,,opp,en,W,E0055222,Maidenhead,,,,,,,0,U,486070,180762,-0.760911213,51.51923204,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,1,rev,act
36006742742,windwgd,,,Kings Grove,en,,,Clare Road,en,Kings Grove,en,,,opp 3,en,N,E0055222,Maidenhead,,,,,,,0,U,488229,180865,-0.729777052,51.51982527,BCT,MKD,OTH,,Not in Use,en,65,2004-04-20T00:00:00,2008-03-24T00:00:00,2,rev,act
36006657657,wingdgd,,,All Souls Church,en,,,Bouldish Farm Road,en,All Souls Road,en,,,o/s,en,S,E0043299,South Ascot,Ascot,,,,,,0,U,492258,168023,-0.675071498,51.40374422,BCT,MKD,OTH,,Not in Use,en,65,2004-05-07T00:00:00,2007-03-07T00:00:00,2,rev,act
36006657658,wingdgj,,,All Souls Church,en,,,Bouldish Farm Road,en,All Souls Road,en,,,opp,en,N,E0043299,South Ascot,Ascot,,,,,,0,U,492249,168037,-0.675197211,51.40387153,BCT,MKD,OTH,,Not in Use,en,65,2004-05-07T00:00:00,2007-03-07T00:00:00,2,rev,act
36006650651,windtmt,,,Heatherwood Hospital - east,en,,,Heatherwood Roundabout,en,High Street,en,,,adj,en,W,E0057282,Ascot,,,,,,,0,U,491456,168824,-0.686391637,51.41107433,BCT,MKD,TIP,,,,65,2006-04-05T00:00:00,2007-03-07T00:00:00,3,rev,act
36006654654,windtmw,,,Ascot Station,en,,,Station approach,en,Station Hill,en,,,Adj,en,N,E0057282,Ascot,,,,,,,0,U,492218,168385,-0.675552387,51.40700481,BCT,MKD,OTH,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,1,rev,act
36006270270,windjgd,,,Braywood First School,en,,,School,en,Oakley Green Road,en,,,Opp,en,NW,E0043267,Fifield,,,,,,,0,U,491473,176205,-0.684242023,51.47742073,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006270271,windjgj,,,Braywood First School,en,,,School,en,Oakley Green Road,en,,,o/s,en,SE,E0043267,Fifield,,,,,,,0,U,491417,176234,-0.685040662,51.47769046,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006464464,windpma,,,Post Office,en,,,Staines Road,en,Windsor Road,en,,,o/s,en,NW,E0053892,Wraysbury,,,,,,,1,U,500406,174021,-0.556274501,51.45627637,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
0360WRYSBRY0,,,,Wraysbury Rail Station,en,,,station,en,path from Station Road,en,,,Main entrance,en,,E0053892,Wraysbury,,,,,,,0,U,501363,174226,-0.542446743,51.45794869,RSE,,,,,,65,2004-12-07T00:00:00,2004-12-07T00:00:00,1,rev,act
36006252253,windjad,,,Keepers Farm Close,en,,,Keepers Farm Close,en,Wolf Lane,en,,,nr,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,494111,175966,-0.646331438,51.47484019,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006243244,windgtw,,,Bell View,en,,,Highfield Road,en,Clewer Hill Road,en,,,adj,en,SE,N0076682,Clewer,Windsor,,,,,,0,U,494594,175913,-0.639393225,51.47428332,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
0360WINDSEC2,,,,Windsor & Eton Central Rail Station,en,,,Station entrance,en,Bridgewater Way,en,,,entrance,en,,E0055226,Windsor Town Centre,Windsor,,,,,,0,U,496654,176934,-0.609462857,51.48311317,RSE,,,,,,65,2007-02-07T20:55:00,2007-02-07T00:00:00,0,new,act
0360WSORAER0,,,,Windsor & Eton Riverside Rail Station,en,,,Datchet Road,en,Farm Yard,en,,,main entrance,en,,E0055226,Windsor Town Centre,Windsor,,,,,,0,U,496852,177209,-0.606536997,51.48555127,RSE,,,,,,65,2004-12-07T00:00:00,2007-07-16T00:00:00,1,rev,act
0360WSORAER1,,,,Windsor & Eton Riverside Rail Station,en,,,St Georges School,en,Datchet Road,en,,,side entrance,en,,E0055226,Windsor Town Centre,Windsor,,,,,,0,U,496874,177225,-0.606215871,51.48569133,RSE,,,,Only open when main entrance closed,en,65,2004-12-07T00:00:00,2007-07-16T00:00:00,1,rev,act
36006001458,wingdtm,,,Charles Street,en,Charles Street,en,Lower Peascod Street,en,Charles Street,en,,,Stop B,en,S,E0055226,Windsor Town Centre,Windsor,,,,,,0,U,496464,176671,-0.612269963,51.48078151,BCT,MKD,PTP,,,,65,2012-02-10T15:24:16,2012-02-10T15:24:16,0,new,act
36006245246,windgwa,,,Sebastopol PH,en,,,Kentons Lane,en,Clewer Hill Road,en,,,opp,en,SE,N0076682,Clewer,Windsor,,,,,,0,U,494470,175988,-0.641158051,51.47497819,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2008-03-24T00:00:00,1,rev,act
36006247248,windgwg,,,Foster Avenue,en,,,Clewer Hill Road,en,Foster Avenue,en,,,o/s 5,en,SW,N0076682,Clewer,Windsor,,,,,,0,U,494310,176054,-0.643443531,51.47559812,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006249249,windgwj,,,Camm Avenue,en,,,Camm Avenue,en,Foster Avenue,en,,,opp,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,494203,175914,-0.645021019,51.47435747,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006336337,windmjp,,,Vale Road,en,,,Maidenhead Road,en,Vale Road,en,,,S-bound,en,S,N0076682,Clewer,Windsor,,,,,,0,U,494902,177040,-0.634657444,51.48436234,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006338338,windmjt,,,St Andrews Avenue,en,,,Dedworth Road,en,St Andrews Avenue,en,,,nr,en,S,N0076682,Clewer,Windsor,,,,,,1,U,494965,176395,-0.633923651,51.47855391,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006339339,windmjw,,,St Andrews Crescent,en,,,St Andrews Avenue,en,St Andrews Crescent,en,,,o/s 22,en,NE,N0076682,Clewer,Windsor,,,,,,0,U,494827,176300,-0.635935676,51.47772308,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006743743,windwgj,,,Fane Way,en,,,Fane Way,en,Larchfield Road,en,,,W-bound,en,W,E0055222,Maidenhead,,,,,,,0,U,487805,180045,-0.736090434,51.51252007,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-10-29T00:00:00,1,rev,act
0360MDNHEAD1,,,,Maidenhead Rail Station,en,,,opp jct Courtlands,en,Shoppenhangers Road,en,,,Rear Entrance,en,,E0055222,Maidenhead,,,,,,,0,U,488729,180693,-0.722615886,51.5182009,RSE,,,,,,65,2004-12-07T00:00:00,2008-05-28T00:00:00,1,rev,act
36006659659,windtpd,,,Victoria Road,en,,,Victoria Road,en,Brockenhurst Road,en,,,S-bound,en,SE,E0043299,South Ascot,Ascot,,,,,,0,U,492537,167878,-0.671099478,51.40239539,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,3,rev,act
36006661661,windtpg,,,Coronation Road,en,,,Coronation Road,en,Brockenhurst Road,en,,,opp,en,SE,E0043299,South Ascot,Ascot,,,,,,0,U,492666,167574,-0.66932484,51.39964165,BCT,MKD,TIP,,,,65,2004-09-27T00:00:00,2007-03-07T00:00:00,3,rev,act
36006272272,windjgm,,,Braywood Memorial Hall,en,,,Fifield House,en,Oakley Green Road,en,,,E-bound,en,E,E0043267,Fifield,,,,,,,0,U,490910,176276,-0.692328316,51.4781496,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2011-02-28T15:55:06,2,rev,act
0360SUNYMDS0,,,,Sunnymeads Rail Station,en,,,station building,en,Acacia Avenue,en,,,main entrance,en,,E0043303,Sunnymeads,,,,,,,0,U,500185,175526,-0.559028226,51.46984343,RSE,,,,,,65,2004-12-07T00:00:00,2004-12-07T00:00:00,1,rev,act
36006237238,windgta,,,Imperial Court,en,,,Imperial Road,en,St Leonard's Road,en,,,o/s,en,E,N0076684,Windsor,,,,,,,0,U,495441,175603,-0.627285197,51.47135467,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006001251,winapaw,,,Boys School,en,,,Opp Playing Fields,en,Maidenhead Road,en,,,Opp,en,E,N0076684,Windsor,,,,,,,0,U,495775,176961,-0.622110199,51.48350523,BCT,MKD,OTH,,,,65,2004-08-25T00:00:00,2015-04-07T09:13:32,5,rev,act
0360WRYSBRY1,,,,Wraysbury Rail Station,en,,,bridge over railway,en,Station Road,en,,,platform 1,en,,E0053892,Wraysbury,,,,,,,0,U,501385,174252,-0.542122756,51.45817846,RSE,,,,,,65,2004-12-07T00:00:00,2004-12-07T00:00:00,1,rev,act
0360WRYSBRY2,,,,Wraysbury Rail Station,en,,,bridge over railway,en,Station Road,en,,,platform 2,en,,E0053892,Wraysbury,,,,,,,0,U,501356,174243,-0.542542594,51.45810275,RSE,,,,,,65,2004-12-07T00:00:00,2004-12-07T00:00:00,1,rev,act
36006654655,windtpa,,,Ascot Station,en,,,Station approach,en,Station Hill,en,,,Opp,en,S,E0057282,Ascot,,,,,,,0,U,492227,168412,-0.675416017,51.40724606,BCT,MKD,OTH,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,1,rev,act
36006848848,winagtm,,,Cavalry Exercise Ground car park,en,,,Cavalry Exercise Ground,en,Sheet Street Road,en,,,opp,en,SW,E0043318,Windsor Great Park,,,,,,,0,U,496265,174712,-0.615667791,51.46320615,BCT,CUS,OTH,,,,65,2004-08-25T00:00:00,2008-05-28T00:00:00,2,rev,act
36006002185,winatad,,,Churchmead School,en,,,Churchmead School,en,Slough Road,en,,,adj,en,S,E0053882,Datchet,,,,,,,0,U,498577,177237,-0.581693992,51.48550526,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,2,rev,act
36006002371,winagda,,,School Lane,en,,,Jubilee Road,en,Coronation Road,en,,,adj,en,NW,E0043280,Littlewick Green,,,,,,,0,U,483931,179873,-0.791943429,51.51156188,BCT,CUS,TIP,,,,65,2004-06-03T00:00:00,2007-03-07T00:00:00,1,rev,act
36006820821,winajtj,,,Tavistock Close,en,,,Tavistock Close,en,Headington Road,en,,,adj,en,S,E0055222,Maidenhead,,,,,,,0,U,486116,181485,-0.760071927,51.52572432,BCT,MKD,OTH,,,,65,2004-04-23T00:00:00,2009-01-14T00:00:00,3,rev,act
36006818819,wingaga,,,St Marks Crescent,en,,,Fielding Road,en,St Marks Crescent,en,,,opp 37,en,E,E0055222,Maidenhead,,,,,,,0,U,486923,181462,-0.748448046,51.52539409,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,1,rev,act
36006661662,windtpj,,,Coronation Road,en,,,Opp Kimbers,en,Brockenhurst Road,en,,,adj,en,NW,E0043299,South Ascot,Ascot,,,,,,0,U,492644,167588,-0.669637346,51.39977108,BCT,MKD,TIP,,,,65,2004-09-27T00:00:00,2007-03-07T00:00:00,2,rev,act
36006663663,windtpm,,,St Marys Road,en,,,St Marys Hill,en,Brockenhurst Road,en,,,W-bound,en,NW,E0043299,South Ascot,Ascot,,,,,,1,U,492999,167284,-0.664615302,51.39698036,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006001257,winapda,,,Osborne Road,en,,,Fountain Gardens,en,Osborne Road,en,,,westbound,en,NW,N0076684,Windsor,,,,,,,0,U,496775,175848,-0.608018046,51.47333063,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2015-04-13T15:42:56,2,rev,act
